,ident,actual_ident,departuretime,arrivaltime,origin,destination,aircrafttype,meal_service,seats_cabin_first,seats_cabin_business,seats_cabin_coach
4368,DAL5268,ASQ5268,1465724940.0,1465731000.0,KILM,KLGA,CRJ7,,9.0,0.0,56.0
4369,WJA6380,ASQ5268,1465724940.0,1465731000.0,KILM,KLGA,CRJ7,,9.0,0.0,56.0
4370,AAL4449,RPA4449,1465739100.0,1465749240.0,KMSP,KLGA,E170,First: Continental Breakfast / Economy: Food for sale,12.0,0.0,64.0
4371,WJA6716,DAL2151,1465730100.0,1465740960.0,KMIA,KLGA,A320,,12.0,0.0,138.0
4372,DAL2189,,1465762260.0,1465772340.0,KMSP,KLGA,A320,First: Refreshments / Economy: Refreshments,12.0,0.0,138.0
4373,WJA7231,DAL2131,1465758240.0,1465769640.0,KMIA,KLGA,A320,,12.0,0.0,138.0
4374,DAL2296,,1465770420.0,1465780860.0,KMSP,KLGA,B739,First: Dinner / Economy: Dinner,20.0,0.0,160.0
4375,AAL1201,,1465750800.0,1465763280.0,KDFW,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
4376,WJA6668,DAL1197,1465743600.0,1465754700.0,KMIA,KLGA,A319,,12.0,0.0,114.0
4377,WJA7228,DAL1839,1465751400.0,1465762620.0,KMIA,KLGA,A319,,12.0,0.0,114.0
4378,DAL882,,1465755240.0,1465765200.0,KMSP,KLGA,MD88,First: Lunch / Economy: Lunch,16.0,0.0,133.0
4379,WJA7371,DAL1945,1465766100.0,1465777920.0,KMIA,KLGA,A319,,12.0,0.0,114.0
4380,WJA7233,DAL2168,1465775760.0,1465786980.0,KMIA,KLGA,A319,,12.0,0.0,114.0
4381,DAL1796,,1465743300.0,1465753440.0,KMSP,KLGA,MD88,First: Lunch / Economy: Lunch,16.0,0.0,133.0
4382,DAL2096,,1465739700.0,1465749840.0,KMSP,KLGA,MD88,First: Breakfast / Economy: Breakfast,16.0,0.0,133.0
4383,AAL1084,,1465725900.0,1465736400.0,KMIA,KLGA,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
4384,AAL1011,,1465729200.0,1465739880.0,KMIA,KLGA,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
4385,DAL1596,,1465777680.0,1465787460.0,KMSP,KLGA,MD90,First: Dinner / Economy: Dinner,16.0,0.0,144.0
4386,AAL2520,,1465738440.0,1465749360.0,KMIA,KLGA,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
4387,KLM6516,DAL2189,1465762260.0,1465772340.0,KMSP,KLGA,A320,First: Refreshments for sale / Economy: Refreshments for sale,12.0,0.0,138.0
4388,AAL2182,,1465759800.0,1465772580.0,KDFW,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
4389,AAL1064,,1465744080.0,1465754760.0,KMIA,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
4390,KLM5454,DAL2296,1465770420.0,1465780860.0,KMSP,KLGA,B739,First: Refreshments for sale / Economy: Refreshments for sale,20.0,0.0,160.0
4391,AAL310,,1465754760.0,1465765380.0,KMIA,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
4392,KLM7358,DAL1596,1465777680.0,1465787460.0,KMSP,KLGA,MD90,First: Refreshments for sale / Economy: Refreshments for sale,16.0,0.0,144.0
4393,AAL1807,,1465757280.0,1465765260.0,KATL,KLGA,E190,Economy: Food for sale,0.0,0.0,98.0
4394,AAL88,,1465761600.0,1465772220.0,KMIA,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
4395,AAL2240,,1465765080.0,1465775940.0,KMIA,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
4396,DAL6202,GJS6202,1465766100.0,1465773960.0,KCHS,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
4397,AAL2415,,1465769040.0,1465779840.0,KMIA,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
4398,DAL5219,ASQ5219,1465749600.0,1465756980.0,KCHS,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
4399,SWA1444,,1465758600.0,1465766100.0,KIND,KLGA,B737,,0.0,0.0,143.0
4400,AAL2325,,1465776000.0,1465786860.0,KMIA,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
4401,DAL5399,ASQ5399,1465728300.0,1465735560.0,KCHS,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
4402,WJA6323,GJS6202,1465766100.0,1465773960.0,KCHS,KLGA,CRJ7,,9.0,0.0,56.0
4403,AAL376,,1465779000.0,1465789620.0,KMIA,KLGA,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
4404,AAL1148,,1465763400.0,1465776060.0,KDFW,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
4405,AAL1367,,1465773300.0,1465783980.0,KMIA,KLGA,A319,First: Dinner / Economy: Food for sale,8.0,0.0,120.0
4406,WJA6960,ASQ5219,1465749600.0,1465756980.0,KCHS,KLGA,CRJ7,,9.0,0.0,56.0
4407,WJA6320,ASQ5399,1465728300.0,1465735560.0,KCHS,KLGA,CRJ7,,9.0,0.0,56.0
4408,AAL4168,LOF4168,1465761300.0,1465767360.0,CYYZ,KLGA,E145,,0.0,0.0,50.0
4409,AAL4216,LOF4216,1465756200.0,1465762140.0,CYYZ,KLGA,E145,,0.0,0.0,50.0
4410,DAL2151,,1465730100.0,1465740960.0,KMIA,KLGA,A320,First: Breakfast / Economy: Breakfast,12.0,0.0,138.0
4411,AAL4169,LOF4169,1465745700.0,1465751580.0,CYYZ,KLGA,E145,,0.0,0.0,50.0
4412,AAL1170,,1465767900.0,1465780620.0,KDFW,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
4413,DAL2131,,1465758240.0,1465769640.0,KMIA,KLGA,A320,First: Refreshments / Economy: Refreshments,12.0,0.0,138.0
4414,ACA7602,SKV7602,1465748100.0,1465753200.0,CYYZ,KLGA,E170,Business: Snack or brunch / Economy: No meal,0.0,9.0,64.0
4415,AFR9340,DAL802,1465760700.0,1465769700.0,KATL,KLGA,MD88,First: Refreshments / Economy: No meal,16.0,0.0,133.0
4416,DAL1197,,1465743600.0,1465754700.0,KMIA,KLGA,A319,First: Lunch / Economy: Lunch,12.0,0.0,114.0
4417,DAL1839,,1465751400.0,1465762620.0,KMIA,KLGA,A319,First: Lunch / Economy: Lunch,12.0,0.0,114.0
4418,AAL4419,RPA4419,1465775700.0,1465781520.0,CYYZ,KLGA,E170,,12.0,0.0,64.0
4419,DAL1945,,1465766100.0,1465777920.0,KMIA,KLGA,A319,First: Dinner / Economy: Dinner,12.0,0.0,114.0
4420,DAL2168,,1465775760.0,1465786980.0,KMIA,KLGA,A319,First: Dinner / Economy: Dinner,12.0,0.0,114.0
4421,AAL4381,RPA4381,1465736400.0,1465742580.0,CYYZ,KLGA,E170,,12.0,0.0,64.0
4422,AAL1164,,1465768800.0,1465781520.0,KDFW,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
4423,FFT1596,,1465755900.0,1465767060.0,KMIA,KLGA,A320,Economy: Food for sale,0.0,0.0,180.0
4424,WJA6530,FLG3778,1465744620.0,1465750080.0,KPWM,KLGA,,,0.0,0.0,50.0
4425,ACA724,,1465775100.0,1465780800.0,CYYZ,KLGA,A320,Business: Snack or brunch / Economy: No meal,0.0,14.0,132.0
4426,WJA6661,FLG4076,1465772520.0,1465777800.0,KPWM,KLGA,,,0.0,0.0,50.0
4427,ACA722,,1465769400.0,1465775100.0,CYYZ,KLGA,A320,Business: Snack or brunch / Economy: No meal,0.0,14.0,132.0
4428,WJA6522,FLG3755,1465730520.0,1465735800.0,KPWM,KLGA,CRJ9,,0.0,12.0,64.0
4429,AFR2558,DAL2086,1465771500.0,1465780560.0,KATL,KLGA,MD90,First: Dinner / Economy: No meal,16.0,0.0,144.0
4430,WJA7095,FLG3699,1465737600.0,1465743000.0,KPWM,KLGA,CRJ9,,0.0,12.0,64.0
4431,ACA716,,1465758600.0,1465764300.0,CYYZ,KLGA,A320,Business: Snack or brunch / Economy: No meal,0.0,14.0,132.0
