,ident,actual_ident,departuretime,arrivaltime,origin,destination,aircrafttype,meal_service,seats_cabin_first,seats_cabin_business,seats_cabin_coach
228,EAQ4102,RPA4697,1465293060.0,1465299000.0,KRDU,KJFK,E170,First: No meal / Economy: No meal,12.0,0.0,64.0
229,AFR2519,FLG3655,1465312080.0,1465316940.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
230,DAL3357,TCF3357,1465291440.0,1465297920.0,CYQB,KJFK,E135,,0.0,0.0,50.0
231,CSN1920,VRD420,1465365900.0,1465385400.0,KLAX,KJFK,A320,First: Complimentary Alcohol / Economy: Complimentary Alcohol,8.0,0.0,141.0
232,DAL3383,TCF3383,1465321860.0,1465328340.0,CYQB,KJFK,E135,,0.0,0.0,50.0
233,QFA3101,AAL22,1465338600.0,1465358700.0,KLAX,KJFK,,First: Meal / Business: Meal / Economy: Food for sale,10.0,20.0,72.0
234,BAW113,,1465312500.0,1465339800.0,EGLL,KJFK,B744,First: Meal / Business: Meal / Economy: Meal,14.0,70.0,215.0
235,AZA3506,FLG3818,1465300500.0,1465311720.0,KMSY,KJFK,CRJ9,,0.0,12.0,64.0
236,UAE6846,JBU36,1465291080.0,1465304340.0,MDST,KJFK,A320,,0.0,0.0,150.0
237,KLM7572,FLG3818,1465300500.0,1465311720.0,KMSY,KJFK,CRJ9,Business: Breakfast / Economy: Refreshments for sale,0.0,12.0,64.0
238,AFR2173,DAL690,1465315140.0,1465326240.0,KMSY,KJFK,A319,First: Lunch / Economy: Refreshments for sale,12.0,0.0,114.0
239,IBE4367,AAL225,1465360200.0,1465379880.0,KSAN,KJFK,B738,,16.0,0.0,134.0
240,QFA4640,RPA4532,1465325400.0,1465331520.0,KRDU,KJFK,E170,First: No meal / Economy: No meal,12.0,0.0,64.0
241,VIR3186,DAL690,1465315140.0,1465326240.0,KMSY,KJFK,A319,First: Refreshments for sale / Economy: Refreshments for sale,12.0,0.0,114.0
242,AZA3374,DAL690,1465315140.0,1465326240.0,KMSY,KJFK,A319,,12.0,0.0,114.0
243,CSN1029,DAL3793,1465343100.0,1465354080.0,KMSY,KJFK,CRJ9,Business: Dinner / Economy: Dinner,0.0,12.0,64.0
244,QFA4637,RPA4492,1465309500.0,1465315140.0,KRDU,KJFK,E170,First: No meal / Economy: No meal,12.0,0.0,64.0
245,VIR4642,FLG3694,1465333800.0,1465339380.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
246,LNE6190,AAL94,1465310400.0,1465330260.0,KSAN,KJFK,B738,First: No meal / Economy: No meal,16.0,0.0,134.0
247,BAW179,,1465319400.0,1465347600.0,EGLL,KJFK,B744,First: Meal / Business: Meal / Economy: Meal,14.0,70.0,215.0
248,KLM6893,DAL690,1465315140.0,1465326240.0,KMSY,KJFK,A319,First: Refreshments for sale / Economy: Refreshments for sale,12.0,0.0,114.0
249,DAL997,,1465310040.0,1465318200.0,KATL,KJFK,B738,First: Lunch / Economy: Lunch,16.0,0.0,144.0
250,LOT26,,1465313100.0,1465345800.0,EPWA,KJFK,B788,"Economy: Dinner, Breakfast",0.0,0.0,250.0
251,ETD3007,AAL32,1465335000.0,1465355040.0,KLAX,KJFK,,First: Lunch / Business: Lunch / Economy: Lunch,10.0,20.0,72.0
252,VIR2003,FLG3655,1465312080.0,1465316940.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
253,RJA7073,AAL94,1465310400.0,1465330260.0,KSAN,KJFK,B738,,16.0,0.0,134.0
254,LOT6,,1465298700.0,1465331400.0,EPWA,KJFK,B788,"Economy: Dinner, Breakfast",0.0,0.0,250.0
255,SIA1412,VRD416,1465338600.0,1465358100.0,KLAX,KJFK,A320,,8.0,0.0,141.0
256,UAE6850,JBU436,1465332300.0,1465346040.0,MDST,KJFK,A320,,0.0,0.0,150.0
257,FIN5742,AAL94,1465310400.0,1465330260.0,KSAN,KJFK,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
258,BAW4311,AAL2,1465315200.0,1465334940.0,KLAX,KJFK,,First: Breakfast / Business: No meal / Economy: No meal,10.0,20.0,72.0
259,DAL2350,,1465301100.0,1465309020.0,KATL,KJFK,B738,First: Breakfast / Economy: Breakfast,16.0,0.0,144.0
260,JBU136,,1465369140.0,1465386480.0,KPHX,KJFK,A320,,0.0,0.0,150.0
261,DAL312,,1465293900.0,1465307400.0,MDST,KJFK,B738,First: Breakfast / Economy: Snack or brunch,16.0,0.0,144.0
262,BAW2273,,1465314000.0,1465342200.0,EGKK,KJFK,,First: Meal / Business: Meal / Economy: Meal,14.0,56.0,227.0
263,QFA4102,RPA4697,1465293060.0,1465299000.0,KRDU,KJFK,E170,First: No meal / Economy: No meal,12.0,0.0,64.0
264,BAW5795,AAL94,1465310400.0,1465330260.0,KSAN,KJFK,B738,First: Breakfast / Economy: No meal,16.0,0.0,134.0
265,CES8814,DAL1473,1465323480.0,1465343700.0,KSEA,KJFK,B752,,0.0,0.0,219.0
266,DAL1709,,1465321500.0,1465339500.0,KPHX,KJFK,B739,First: Lunch / Economy: Food for sale,20.0,0.0,160.0
267,DAL1272,,1465304400.0,1465321740.0,KPHX,KJFK,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,144.0
268,AFR2543,DAL466,1465309800.0,1465326300.0,KSLC,KJFK,B752,Economy: Food for sale,0.0,0.0,219.0
269,AZA5905,FLG3694,1465333800.0,1465339380.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
270,LAN8236,AAL198,1465319700.0,1465324200.0,KBOS,KJFK,,First: No meal / Business: No meal / Economy: No meal,10.0,20.0,72.0
271,BAW5234,AAL225,1465360200.0,1465379880.0,KSAN,KJFK,B738,First: Refreshments / Economy: No meal,16.0,0.0,134.0
272,KLM7165,TCF3403,1465314420.0,1465319340.0,KRIC,KJFK,E135,,0.0,0.0,50.0
273,DAL402,,1465320600.0,1465334040.0,MDST,KJFK,B738,First: Lunch / Economy: Snack or brunch,16.0,0.0,144.0
274,AAL1319,,1465361700.0,1465379160.0,KPHX,KJFK,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
275,DAL556,,1465346100.0,1465359300.0,MDST,KJFK,B738,First: Dinner / Economy: Snack or brunch,16.0,0.0,144.0
276,AZA5849,FLG3655,1465312080.0,1465316940.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
277,AAL1095,,1465338600.0,1465356240.0,KPHX,KJFK,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
278,ASA1605,AAL94,1465310400.0,1465330260.0,KSAN,KJFK,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
279,CSN699,,1465281300.0,1465336800.0,ZGGG,KJFK,B77W,First: Dinner / Business: Dinner / Economy: Dinner,22.0,70.0,273.0
280,AAL2527,,1465327800.0,1465345800.0,KPHX,KJFK,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
281,DAL42,,1465326000.0,1465334940.0,KATL,KJFK,MD88,First: Refreshments / Economy: Refreshments,16.0,0.0,133.0
282,AAL106,,1465315320.0,1465333800.0,KPHX,KJFK,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
283,JBU1536,,1465323720.0,1465337400.0,MDST,KJFK,A321,,0.0,0.0,190.0
284,QFA11,,1465312800.0,1465332000.0,KLAX,KJFK,B744,Business: Breakfast / Economy: Breakfast,0.0,56.0,315.0
285,ASA1674,AAL225,1465360200.0,1465379880.0,KSAN,KJFK,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
286,CPA7511,AAL85,1465335600.0,1465340640.0,KBOS,KJFK,,,10.0,20.0,72.0
287,ETD8324,JBU136,1465369140.0,1465386480.0,KPHX,KJFK,A320,,0.0,0.0,150.0
288,JBU36,,1465291080.0,1465304340.0,MDST,KJFK,A320,,0.0,0.0,150.0
289,BAW183,,1465326300.0,1465353900.0,EGLL,KJFK,B744,First: Meal / Business: Meal / Economy: Meal,14.0,70.0,215.0
290,CES8864,FLG3655,1465312080.0,1465316940.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
291,QTR4114,JBU136,1465369140.0,1465386480.0,KPHX,KJFK,A320,,0.0,0.0,150.0
292,BER4510,AAL94,1465310400.0,1465330260.0,KSAN,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,134.0
293,DAL3882,FLG3882,1465294200.0,1465302780.0,KJAX,KJFK,CRJ9,Business: Refreshments / Economy: Refreshments,0.0,12.0,64.0
294,THY8998,JBU136,1465369140.0,1465386480.0,KPHX,KJFK,A320,,0.0,0.0,150.0
295,JBU436,,1465332300.0,1465346040.0,MDST,KJFK,A320,,0.0,0.0,150.0
296,AMX5204,DAL446,1465334400.0,1465343100.0,KATL,KJFK,B752,,22.0,0.0,153.0
297,SAA7373,JBU136,1465369140.0,1465386480.0,KPHX,KJFK,A320,,0.0,0.0,150.0
298,QFA3103,AAL32,1465335000.0,1465355040.0,KLAX,KJFK,,First: Meal / Business: Meal / Economy: Food for sale,10.0,20.0,72.0
299,QTR5175,AAL94,1465310400.0,1465330260.0,KSAN,KJFK,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
300,UAE6160,JBU136,1465369140.0,1465386480.0,KPHX,KJFK,A320,,0.0,0.0,150.0
301,JBU636,,1465339440.0,1465353000.0,MDST,KJFK,A320,,0.0,0.0,150.0
302,DAL3348,TCF3348,1465334280.0,1465338180.0,KPHL,KJFK,E135,,0.0,0.0,50.0
303,KLM5489,FLG3694,1465333800.0,1465339380.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
304,EAQ11,,1465312800.0,1465332000.0,KLAX,KJFK,B744,Business: Breakfast / Economy: Breakfast,0.0,56.0,315.0
305,QTR5217,AAL225,1465360200.0,1465379880.0,KSAN,KJFK,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
306,BAW1593,AAL141,1465324200.0,1465352400.0,EGLL,KJFK,B772,"First: Lunch, Snack or brunch / Business: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",16.0,37.0,194.0
307,ELY8779,JBU136,1465369140.0,1465386480.0,KPHX,KJFK,A320,Economy: No meal,0.0,0.0,150.0
308,JBU936,,1465346700.0,1465360080.0,MDST,KJFK,A320,,0.0,0.0,150.0
309,AMX5510,DAL42,1465326000.0,1465334940.0,KATL,KJFK,MD88,,16.0,0.0,133.0
310,KLM5853,FLG3655,1465312080.0,1465316940.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
311,AFR8864,DAL1272,1465304400.0,1465321740.0,KPHX,KJFK,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,144.0
312,IBE4010,AAL94,1465310400.0,1465330260.0,KSAN,KJFK,B738,,16.0,0.0,134.0
313,AZA3189,DAL676,1465321260.0,1465335960.0,TIST,KJFK,B752,,22.0,0.0,153.0
314,QTR4118,JBU746,1465290300.0,1465304400.0,TJPS,KJFK,A320,,0.0,0.0,150.0
315,NAX7015,,1465314900.0,1465344300.0,EGKK,KJFK,B789,Economy: Food for sale,0.0,0.0,270.0
316,DAL6782,CSN699,1465281300.0,1465336800.0,ZGGG,KJFK,B77W,First: Dinner / Business: Dinner / Economy: Dinner,22.0,70.0,273.0
317,VIR4884,DAL1709,1465321500.0,1465339500.0,KPHX,KJFK,B739,First: Food for sale / Economy: Food for sale,20.0,0.0,160.0
318,WJA6914,FLG3655,1465312080.0,1465316940.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
319,LAN8242,AAL94,1465310400.0,1465330260.0,KSAN,KJFK,B738,First: No meal / Economy: No meal,16.0,0.0,134.0
320,VIR3195,DAL1272,1465304400.0,1465321740.0,KPHX,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,144.0
321,ETD8325,JBU746,1465290300.0,1465304400.0,TJPS,KJFK,A320,,0.0,0.0,150.0
322,JBU746,,1465290300.0,1465304400.0,TJPS,KJFK,A320,,0.0,0.0,150.0
323,WJA7290,TCF3403,1465314420.0,1465319340.0,KRIC,KJFK,E135,,0.0,0.0,50.0
324,AZA3400,DAL1709,1465321500.0,1465339500.0,KPHX,KJFK,B739,,20.0,0.0,160.0
325,TAM2085,AAL94,1465310400.0,1465330260.0,KSAN,KJFK,B738,,16.0,0.0,134.0
326,JAI6403,ETD101,1465279800.0,1465331400.0,OMAA,KJFK,B77W,Business: Meal / Economy: Meal,0.0,28.0,384.0
327,AZA3155,DAL1272,1465304400.0,1465321740.0,KPHX,KJFK,B738,,16.0,0.0,144.0
328,AEA3405,DAL270,1465299900.0,1465329720.0,LEMG,KJFK,B763,Business: Meal / Economy: Meal,0.0,36.0,172.0
329,KLM5537,DAL1709,1465321500.0,1465339500.0,KPHX,KJFK,B739,First: Food for sale / Economy: Food for sale,20.0,0.0,160.0
330,KLM7405,DAL1272,1465304400.0,1465321740.0,KPHX,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,144.0
331,KLM6105,DAL270,1465299900.0,1465329720.0,LEMG,KJFK,B763,Business: Lunch / Economy: Lunch,0.0,36.0,172.0
332,ETD3368,AAL94,1465310400.0,1465330260.0,KSAN,KJFK,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
333,BAW5222,AAL198,1465319700.0,1465324200.0,KBOS,KJFK,,First: Food for sale / Business: Food for sale / Economy: Food for sale,10.0,20.0,72.0
334,AEA3320,DAL1272,1465304400.0,1465321740.0,KPHX,KJFK,B738,First: Meal / Economy: Meal,16.0,0.0,144.0
335,AEA3418,DAL1709,1465321500.0,1465339500.0,KPHX,KJFK,B739,First: Meal / Economy: Meal,20.0,0.0,160.0
336,JBU1118,,1465342080.0,1465348980.0,KCLT,KJFK,E190,,0.0,0.0,100.0
337,AFR3644,DAL270,1465299900.0,1465329720.0,LEMG,KJFK,B763,Business: Lunch / Economy: Lunch,0.0,36.0,172.0
338,QTR5353,AAL261,1465362600.0,1465382040.0,KSEA,KJFK,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
339,ETD3686,AAL225,1465360200.0,1465379880.0,KSAN,KJFK,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
340,JBU218,,1465310400.0,1465316820.0,KCLT,KJFK,E190,,0.0,0.0,100.0
341,TAM2407,AAL106,1465315320.0,1465333800.0,KPHX,KJFK,B738,,16.0,0.0,134.0
342,IBE9055,AAL1319,1465361700.0,1465379160.0,KPHX,KJFK,B738,,16.0,0.0,134.0
343,DAL270,,1465299900.0,1465329720.0,LEMG,KJFK,B763,Business: Lunch / Economy: Lunch,0.0,36.0,172.0
344,IBE9137,AAL106,1465315320.0,1465333800.0,KPHX,KJFK,B738,,16.0,0.0,134.0
345,DAL446,,1465334400.0,1465343100.0,KATL,KJFK,B752,First: Dinner / Economy: No meal,22.0,0.0,153.0
346,BER543,AAL1319,1465361700.0,1465379160.0,KPHX,KJFK,B738,,16.0,0.0,134.0
347,ELY8745,JBU162,1465366080.0,1465385340.0,KSMF,KJFK,A320,Economy: No meal,0.0,0.0,150.0
348,BER657,AAL1095,1465338600.0,1465356240.0,KPHX,KJFK,B738,,16.0,0.0,134.0
349,BER539,AAL2527,1465327800.0,1465345800.0,KPHX,KJFK,B738,,16.0,0.0,134.0
350,VIR4878,DAL2301,1465293600.0,1465297920.0,KDCA,KJFK,,,12.0,0.0,98.0
351,AEA3314,DAL4026,1465327200.0,1465333980.0,KDTW,KJFK,CRJ9,Business: Meal / Economy: Meal,0.0,12.0,64.0
352,RAM200,,1465311900.0,1465340100.0,GMMN,KJFK,B788,"Economy: Dinner, Snack or brunch",0.0,0.0,250.0
353,ELY8001,AAL67,1465286400.0,1465317600.0,LEBL,KJFK,B772,"First: Breakfast, Dinner / Business: Breakfast, Dinner / Economy: Breakfast, Dinner",16.0,37.0,194.0
354,BER542,AAL106,1465315320.0,1465333800.0,KPHX,KJFK,B738,,16.0,0.0,134.0
355,FIN4085,AAL1319,1465361700.0,1465379160.0,KPHX,KJFK,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
356,AEA3311,DAL2455,1465326300.0,1465346100.0,KSAN,KJFK,B752,Economy: Meal,0.0,0.0,219.0
357,AAL2042,,1465299000.0,1465305900.0,KCLT,KJFK,A320,,0.0,12.0,138.0
358,AEA3304,DAL2404,1465306200.0,1465326480.0,KSAN,KJFK,B738,First: Meal / Economy: Meal,16.0,0.0,144.0
359,JAI6523,ETD103,1465256100.0,1465306500.0,OMAA,KJFK,A388,First: Meal / Business: Meal / Economy: Meal,10.0,76.0,439.0
360,KLM5535,DAL2029,1465343400.0,1465350600.0,KDTW,KJFK,,,12.0,0.0,98.0
361,FIN4083,AAL1095,1465338600.0,1465356240.0,KPHX,KJFK,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
362,FIN4087,AAL2527,1465327800.0,1465345800.0,KPHX,KJFK,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
363,CES4169,DAL2029,1465343400.0,1465350600.0,KDTW,KJFK,,,12.0,0.0,98.0
364,AFR2746,DAL420,1465316100.0,1465324380.0,KATL,KJFK,B738,First: Lunch / Economy: No meal,16.0,0.0,144.0
365,FIN4081,AAL106,1465315320.0,1465333800.0,KPHX,KJFK,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
366,RJA7560,AAL2527,1465327800.0,1465345800.0,KPHX,KJFK,B738,,16.0,0.0,134.0
367,RJA7100,AAL106,1465315320.0,1465333800.0,KPHX,KJFK,B738,,16.0,0.0,134.0
368,AZA3227,DAL2301,1465293600.0,1465297920.0,KDCA,KJFK,,,12.0,0.0,98.0
369,CSN1144,DAL4026,1465327200.0,1465333980.0,KDTW,KJFK,CRJ9,Business: Complimentary Alcohol / Economy: Complimentary Alcohol,0.0,12.0,64.0
370,KAL81,,1465261200.0,1465312800.0,RKSI,KJFK,A388,"First: Lunch, Meal / Business: Lunch, Meal / Economy: Lunch, Meal",12.0,94.0,301.0
371,AAL292,,1465304400.0,1465324440.0,KLAX,KJFK,,First: Breakfast / Business: Breakfast / Economy: Food for sale,10.0,20.0,72.0
372,AAL118,,1465308000.0,1465328040.0,KLAX,KJFK,,First: Breakfast / Business: Breakfast / Economy: Food for sale,10.0,20.0,72.0
373,KLM6265,DAL466,1465309800.0,1465326300.0,KSLC,KJFK,B752,Economy: Food for sale,0.0,0.0,219.0
374,KLM6853,DAL2455,1465326300.0,1465346100.0,KSAN,KJFK,B752,Economy: Food for sale,0.0,0.0,219.0
375,ETD3005,AAL22,1465338600.0,1465358700.0,KLAX,KJFK,,First: Dinner / Business: Dinner / Economy: Dinner,10.0,20.0,72.0
376,KLM7197,DAL2404,1465306200.0,1465326480.0,KSAN,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,144.0
377,AAL1972,,1465329840.0,1465336740.0,KCLT,KJFK,A321,,0.0,12.0,176.0
378,KLM7117,DAL2182,1465360500.0,1465380360.0,KSAN,KJFK,B739,First: Refreshments for sale / Economy: Refreshments for sale,20.0,0.0,160.0
379,AAL1608,,1465351800.0,1465358640.0,KCLT,KJFK,B738,,16.0,0.0,134.0
380,KAL85,,1465295400.0,1465347600.0,RKSI,KJFK,,"Economy: Dinner, Breakfast",0.0,0.0,467.0
381,AAR222,,1465263000.0,1465313400.0,RKSI,KJFK,A388,"First: Breakfast, Lunch / Business: Breakfast, Lunch / Economy: Breakfast, Lunch",10.0,76.0,439.0
382,CSA3029,DAL3694,1465333800.0,1465339380.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
383,CSA3031,DAL4026,1465327200.0,1465333980.0,KDTW,KJFK,CRJ9,,0.0,12.0,64.0
384,DAL1003,KAL81,1465261200.0,1465312800.0,RKSI,KJFK,A388,First: Lunch / Business: Lunch / Economy: Lunch,12.0,94.0,301.0
385,CES8812,DAL2455,1465326300.0,1465346100.0,KSAN,KJFK,B752,,0.0,0.0,219.0
386,UAE6862,JBU662,1465325160.0,1465343940.0,TBPB,KJFK,A321,,0.0,0.0,190.0
387,AMX5512,DAL984,1465347000.0,1465355700.0,KATL,KJFK,A320,,12.0,0.0,138.0
388,DAL1002,KAL85,1465295400.0,1465347600.0,RKSI,KJFK,,Economy: Dinner,0.0,0.0,467.0
389,AZA5971,DAL2029,1465343400.0,1465350600.0,KDTW,KJFK,,,12.0,0.0,98.0
390,ARG7861,KAL81,1465261200.0,1465312800.0,RKSI,KJFK,A388,,12.0,94.0,301.0
391,AFR3721,DAL446,1465334400.0,1465343100.0,KATL,KJFK,B752,First: Dinner / Economy: No meal,22.0,0.0,153.0
392,SIA5722,AAR222,1465263000.0,1465313400.0,RKSI,KJFK,A388,,10.0,76.0,439.0
393,VIR4600,DAL2029,1465343400.0,1465350600.0,KDTW,KJFK,,,12.0,0.0,98.0
394,UAL7293,AAR222,1465263000.0,1465313400.0,RKSI,KJFK,A388,"First: Breakfast, Lunch / Business: Breakfast, Lunch / Economy: Breakfast, Lunch",10.0,76.0,439.0
395,AAL9069,ETD101,1465279800.0,1465331400.0,OMAA,KJFK,B77W,Business: Meal / Economy: Meal,0.0,28.0,384.0
396,CMP8004,AAR222,1465263000.0,1465313400.0,RKSI,KJFK,A388,First: Meal / Business: Meal / Economy: Meal,10.0,76.0,439.0
397,AFR2765,DAL2029,1465343400.0,1465350600.0,KDTW,KJFK,,,12.0,0.0,98.0
398,CSA3059,DAL2234,1465333500.0,1465339440.0,KDCA,KJFK,,,0.0,0.0,117.0
399,JBU670,,1465365420.0,1465385340.0,KSJC,KJFK,A320,,0.0,0.0,150.0
400,ETD8366,JBU670,1465365420.0,1465385340.0,KSJC,KJFK,A320,,0.0,0.0,150.0
401,AZA3425,DAL2455,1465326300.0,1465346100.0,KSAN,KJFK,B752,,0.0,0.0,219.0
402,VIR3757,TCF3408,1465292700.0,1465295940.0,KPHL,KJFK,E135,,0.0,0.0,50.0
403,AZA3119,DAL2404,1465306200.0,1465326480.0,KSAN,KJFK,B738,,16.0,0.0,144.0
404,AAL34,,1465311600.0,1465331760.0,KLAX,KJFK,,First: Breakfast / Business: Breakfast / Economy: Food for sale,10.0,20.0,72.0
405,AZA3424,DAL2182,1465360500.0,1465380360.0,KSAN,KJFK,B739,,20.0,0.0,160.0
406,QFA3201,AAL256,1465328700.0,1465348800.0,KLAX,KJFK,,First: Meal / Business: Meal / Economy: Food for sale,10.0,20.0,72.0
407,QTR4134,JBU670,1465365420.0,1465385340.0,KSJC,KJFK,A320,,0.0,0.0,150.0
408,VIR4854,DAL984,1465347000.0,1465355700.0,KATL,KJFK,A320,First: Refreshments / Economy: No meal,12.0,0.0,138.0
409,UAE6154,JBU670,1465365420.0,1465385340.0,KSJC,KJFK,A320,,0.0,0.0,150.0
410,KLM5298,FLG4026,1465327200.0,1465333980.0,KDTW,KJFK,CRJ9,,0.0,12.0,64.0
411,AAL2658,,1465344000.0,1465350900.0,KCLT,KJFK,B738,,16.0,0.0,134.0
412,ELY8735,JBU670,1465365420.0,1465385340.0,KSJC,KJFK,A320,Economy: No meal,0.0,0.0,150.0
413,AAL4432,RPA4432,1465318200.0,1465324380.0,KCLE,KJFK,E170,,12.0,0.0,64.0
414,AEA3316,DAL3694,1465333800.0,1465339380.0,KDCA,KJFK,CRJ9,Business: Meal / Economy: Meal,0.0,12.0,64.0
415,AAL100,,1465319100.0,1465325940.0,KCLT,KJFK,B738,,16.0,0.0,134.0
416,DAL3391,TCF3391,1465333140.0,1465339800.0,KCLE,KJFK,E135,,0.0,0.0,50.0
417,DAL3295,TCF3295,1465316100.0,1465322340.0,KCLE,KJFK,E135,,0.0,0.0,50.0
418,AEA3346,DAL3655,1465312080.0,1465316940.0,KDCA,KJFK,CRJ9,Business: Meal / Economy: Meal,0.0,12.0,64.0
419,CES4197,FLG3836,1465303260.0,1465309500.0,KDTW,KJFK,CRJ9,,0.0,12.0,64.0
420,DAL3779,FLG3779,1465293000.0,1465299000.0,KCLE,KJFK,CRJ9,,0.0,12.0,64.0
421,VIR4786,DAL2455,1465326300.0,1465346100.0,KSAN,KJFK,B752,Economy: Food for sale,0.0,0.0,219.0
422,AAL2529,,1465305240.0,1465311960.0,KCLT,KJFK,B738,,16.0,0.0,134.0
423,VIR4866,DAL2404,1465306200.0,1465326480.0,KSAN,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,144.0
424,AMX5761,CRL3403,1465314420.0,1465319340.0,KRIC,KJFK,E135,,0.0,0.0,50.0
425,VIR4916,DAL2182,1465360500.0,1465380360.0,KSAN,KJFK,B739,First: Refreshments for sale / Economy: Refreshments for sale,20.0,0.0,160.0
426,AAL9071,ETD103,1465256100.0,1465306500.0,OMAA,KJFK,A388,First: Meal / Business: Meal / Economy: Meal,10.0,76.0,439.0
427,AZA5972,FLG3836,1465303260.0,1465309500.0,KDTW,KJFK,CRJ9,,0.0,12.0,64.0
428,AZA3219,BTI3391,1465333140.0,1465339800.0,KCLE,KJFK,E135,,0.0,0.0,50.0
429,AZA3220,BTI3295,1465316100.0,1465322340.0,KCLE,KJFK,E135,,0.0,0.0,50.0
430,AFR8827,TCF3391,1465333140.0,1465339800.0,KCLE,KJFK,E135,,0.0,0.0,50.0
431,QFA3233,AAL4,1465324200.0,1465344240.0,KLAX,KJFK,,First: Meal / Business: Meal / Economy: Food for sale,10.0,20.0,72.0
432,AFR2685,TCF3295,1465316100.0,1465322340.0,KCLE,KJFK,E135,,0.0,0.0,50.0
433,VIR5895,TCF3391,1465333140.0,1465339800.0,KCLE,KJFK,E135,,0.0,0.0,50.0
434,AEA3317,DAL3901,1465311600.0,1465316460.0,KDCA,KJFK,CRJ9,Economy: Meal,0.0,0.0,86.0
435,VIR4736,TCF3295,1465316100.0,1465322340.0,KCLE,KJFK,E135,,0.0,0.0,50.0
436,ASA5145,DAL741,1465318800.0,1465335600.0,KSLC,KJFK,B738,First: Lunch / Economy: Food for sale,16.0,0.0,144.0
437,AFR2089,DAL2455,1465326300.0,1465346100.0,KSAN,KJFK,B752,Economy: Food for sale,0.0,0.0,219.0
438,AAL2,,1465315200.0,1465334940.0,KLAX,KJFK,,First: Breakfast / Business: Breakfast / Economy: Food for sale,10.0,20.0,72.0
439,AFR8879,DAL2404,1465306200.0,1465326480.0,KSAN,KJFK,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,144.0
440,MAS9393,AAL101,1465290900.0,1465318800.0,EGLL,KJFK,B772,First: Meal / Business: Meal / Economy: Meal,16.0,37.0,194.0
441,ELY8719,JBU90,1465359000.0,1465378740.0,KSAN,KJFK,A320,Economy: No meal,0.0,0.0,150.0
442,ETD8382,JBU218,1465310400.0,1465316820.0,KCLT,KJFK,E190,,0.0,0.0,100.0
443,VIR4858,DAL420,1465316100.0,1465324380.0,KATL,KJFK,B738,First: Lunch / Economy: No meal,16.0,0.0,144.0
444,KLM6913,TCF3391,1465333140.0,1465339800.0,KCLE,KJFK,E135,,0.0,0.0,50.0
445,EIN5073,JBU90,1465359000.0,1465378740.0,KSAN,KJFK,A320,,0.0,0.0,150.0
446,ALK2601,ETD101,1465279800.0,1465331400.0,OMAA,KJFK,B77W,,0.0,28.0,384.0
447,KLM6717,TCF3295,1465316100.0,1465322340.0,KCLE,KJFK,E135,,0.0,0.0,50.0
448,WJA6423,TCF3295,1465316100.0,1465322340.0,KCLE,KJFK,E135,,0.0,0.0,50.0
449,JBU478,,1465341000.0,1465349580.0,KJAX,KJFK,A320,,0.0,0.0,150.0
450,KLM6237,DAL741,1465318800.0,1465335600.0,KSLC,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,144.0
451,VIR3408,FLG3841,1465290600.0,1465298340.0,CYHZ,KJFK,CRJ9,,0.0,12.0,64.0
452,UAE6120,JBU190,1465328940.0,1465349100.0,KSAN,KJFK,A321,,0.0,0.0,190.0
